timestamp,f_peak_hz,velocity_m_s,velocity_kmh,snr_db
2026-04-06T13:45:08.189,-11.92,-0.8224,-2.96,26.24
2026-04-06T13:45:08.497,-23.85,-1.6448,-5.92,30.40
2026-04-06T13:45:09.718,19.87,1.3707,4.93,38.57
2026-04-06T13:45:10.024,19.87,1.3707,4.93,20.67
2026-04-06T13:45:10.929,-23.85,-1.6448,-5.92,27.13
2026-04-06T13:45:12.435,19.87,1.3707,4.93,31.05
2026-04-06T13:45:12.739,11.92,0.8224,2.96,22.95
